J1145+0455,176.3387625,4.924072222,[HB89] 1142+052,1.338667,QSO,597.39

,,,,,,
,,,,,,
J1529+1904,232.4654917,19.07644167,WISEA J152951.72+190435.0,2.359484,*,595.56
,,,,,,

,,,,,,

,,,,,,
J1237+1924,189.4017917,19.41128333,PKS 1235+196,1.52753,QSO,592.14
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,
,,,,,,
J0801+5009,120.3992833,50.16335556,J0801+5009,1.010128,,585.31
J0733+2536,113.2858125,25.60738889,[HB89] 0730+257,2.689638,QSO,585.06

J1440+3820,220.0932458,38.33716111,B2 1438+38B,1.775,QSO,584.14
,,,,,,
,,,,,,
,,,,,,

J1018+3542,154.5458167,35.71103056,FBQS J101810.9+354239,1.229313,QSO,582.58
,,,,,,
J1617+0246,244.4579792,2.778619444,[HB89] 1615+029,1.339,QSO,581.81

J1033+6051,158.4642,60.85208889,WISE J103351.43+605107.3,1.408706,QSO,581.51
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1312+5548,198.2216417,55.80367222,J1312+5548,1.083923,,576.72
J1545+5135,236.261725,51.58358889,SBS 1543+517,1.929938,QSO,576.32

,,,,,,
,,,,,,

,,,,,,


J0909+0121,137.292075,1.359988889,[HB89] 0906+015,1.023907,QSO,571.7
,,,,,,
,,,,,,
,,,,,,
J1126+1220,171.609775,12.34356667,J1126+1220,1.09927,,570.26

J1507+6213,226.98895,62.22620556,4C +62.23,1.47113,QSO,569.66
J0751+3313,117.97365,33.22219167,[HB89] 0748+333,1.93809,QSO,569.12
,,,,,,

,,,,,,
,,,,,,
J1504+2854,226.1113125,28.90848611,B2 1502+29,2.285021,QSO,566.24
,,,,,,
J1709+2236,257.4791458,22.61533056,4C +22.44,1.539651,QSO,564.5
,,,,,,
,,,,,,
,,,,,,
,,,,,,




,,,,,,

J1217+5835,184.2959792,58.59064722,WISE J121711.01+583526.2,2.552628,QSO,559.28
,,,,,,
,,,,,,

J0922+2136,140.68295,21.6125,[HB89] 0919+218,1.421,QSO,557.16
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J1148+1840,177.1574292,18.66913889,AT 2017ekb,1.256016,*,554.65
,,,,,,
J1037+0223,159.4317083,2.399236111,WISEA J103743.68+022356.3,1.86701,G,553.86
,,,,,,

J1446+1721,221.6473208,17.35204167,WISEA J144635.35+172107.6,1.024282,QSO,552.32
,,,,,,
,,,,,,
,,,,,,

,,,,,,
,,,,,,
J1242+3751,190.7140083,37.85001111,[HB89] 1240+381,1.317119,QSO,549.03
,,,,,,
,,,,,,


J1347+5812,206.9196833,58.21190556,SBS 1345+584,2.04448,QSO,547.55
,,,,,,

J0802+1809,120.7000958,18.16373056,PKS 0759+183,1.586,QSO,547.32
J1234+2431,188.6069083,24.52886667,FBQS J123425.6+243143,1.339104,QSO,547.28
,,,,,,
J1050+3430,162.7422208,34.50305278,[HB89] 1048+347,2.52,QSO,547.12
,,,,,,
J0928+1134,142.1813042,11.57404444,[HB89] 0926+117,1.754,QSO,545.53

,,,,,,
J1542+1756,235.5815333,17.93545556,[HB89] 1540+180,1.663763,QSO,545.32
,,,,,,
,,,,,,


,,,,,,
,,,,,,
,,,,,,
,,,,,,

,,,,,,
J1258+6126,194.6294833,61.44515278,WISE J125831.17+612643.7,1.225,UvES,542.16

,,,,,,

J1110+4817,167.6512833,48.29792778,WISE J111036.32+481752.3,6.168765,QSO,541.27
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,



,,,,,,
J1409+3642,212.2897,36.70223889,J1409+3642,2.241393,,537.45
,,,,,,

,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
J0809+4032,122.2631583,40.54908056,4C +40.19,1.661489,UvES,532.67
J1124+2336,171.0112708,23.61274167,WISE J112402.70+233645.9,1.554364,QSO,532.66
,,,,,,
,,,,,,
J0853+1352,133.284475,13.88161944,3C 208,1.112684,QSO,531.18
,,,,,,
,,,,,,
J1532+4604,233.21105,46.07993333,J1532+4604,1.584973,,530.25

,,,,,,
,,,,,,
,,,,,,
